system:index,NBR,NDVI,.geo
69,0.37969496846199036,0.44465798139572144,"{""type"":""Point"",""coordinates"":[-114.82673617789666,54.723601851387]}"
70,0.15774865448474884,0.2777777910232544,"{""type"":""Point"",""coordinates"":[-115.20269162767899,54.97113468807143]}"
71,0.32333695888519287,0.3880673944950104,"{""type"":""Point"",""coordinates"":[-114.90703503022452,52.545980951644275]}"
72,0.3290322721004486,0.5011891722679138,"{""type"":""Point"",""coordinates"":[-114.80345618221918,52.729441879421195]}"
73,0.24664385616779327,0.30245068669319153,"{""type"":""Point"",""coordinates"":[-116.28803172304453,52.533390038161976]}"
74,0.2298397719860077,0.2967793345451355,"{""type"":""Point"",""coordinates"":[-117.11071685255878,52.85809642572831]}"
75,0.40282711386680603,0.44362568855285645,"{""type"":""Point"",""coordinates"":[-113.14602196164195,54.68603196147691]}"
76,0.3095819652080536,0.4665801525115967,"{""type"":""Point"",""coordinates"":[-114.61072310163016,53.414374693952894]}"
77,0.3541390299797058,0.4960900843143463,"{""type"":""Point"",""coordinates"":[-113.27539422361485,52.104977275811365]}"
78,0.2331230342388153,0.3407394587993622,"{""type"":""Point"",""coordinates"":[-115.2817440952808,53.25064779111405]}"
79,0.37439095973968506,0.43232232332229614,"{""type"":""Point"",""coordinates"":[-115.03920326799803,54.342020113050964]}"
80,0.23292256891727448,0.4147627353668213,"{""type"":""Point"",""coordinates"":[-114.72593119123368,52.165150698850894]}"
81,0.18030987679958344,0.37473782896995544,"{""type"":""Point"",""coordinates"":[-117.11562777746703,54.315927557562475]}"
82,0.16023510694503784,0.21530781686306,"{""type"":""Point"",""coordinates"":[-116.11131725697243,53.32155117345314]}"
83,0.34345507621765137,0.3849935233592987,"{""type"":""Point"",""coordinates"":[-117.05151168297579,54.32900073160029]}"
84,-0.02260204590857029,0.042032212018966675,"{""type"":""Point"",""coordinates"":[-117.11831581031963,52.72530837155385]}"
85,0.27167630195617676,0.33882978558540344,"{""type"":""Point"",""coordinates"":[-117.19836915502856,54.0869037640984]}"
86,0.06510858237743378,0.292069673538208,"{""type"":""Point"",""coordinates"":[-117.07233847794203,54.69341739174631]}"
87,0.2703479528427124,0.3823247253894806,"{""type"":""Point"",""coordinates"":[-115.69200911442466,54.588356671520614]}"
88,0.327318400144577,0.4579475522041321,"{""type"":""Point"",""coordinates"":[-113.16752431169374,52.03173607539142]}"
89,0.28359881043434143,0.4591479003429413,"{""type"":""Point"",""coordinates"":[-114.53240709475345,52.26847514419246]}"
90,0.33892253041267395,0.44386592507362366,"{""type"":""Point"",""coordinates"":[-115.36264825816255,53.69819205521247]}"
91,0.4413478970527649,0.5304775238037109,"{""type"":""Point"",""coordinates"":[-113.06244787445594,54.86335503209148]}"
92,0.31355875730514526,0.4713231325149536,"{""type"":""Point"",""coordinates"":[-113.4470431517515,52.16638333747712]}"
93,0.1329679638147354,0.2849661409854889,"{""type"":""Point"",""coordinates"":[-115.19584138053152,53.307037144235906]}"
94,0.25578320026397705,0.3302900195121765,"{""type"":""Point"",""coordinates"":[-117.04896131156526,52.39128878045134]}"
95,-0.07508354634046555,0.2019520401954651,"{""type"":""Point"",""coordinates"":[-116.20285415603286,53.17838454001511]}"
96,0.33271491527557373,0.395110547542572,"{""type"":""Point"",""coordinates"":[-115.75558350492757,54.5984119576677]}"
97,0.31855136156082153,0.380928099155426,"{""type"":""Point"",""coordinates"":[-117.29477698370998,53.08180641554118]}"
98,0.3865914046764374,0.43887490034103394,"{""type"":""Point"",""coordinates"":[-113.82222129896162,52.892012776962886]}"
99,0.33026954531669617,0.47010859847068787,"{""type"":""Point"",""coordinates"":[-116.65864459272828,53.03602455848759]}"
100,-0.16155582666397095,0.060123782604932785,"{""type"":""Point"",""coordinates"":[-116.87342734197904,52.43668640475374]}"
101,0.23813632130622864,0.33422282338142395,"{""type"":""Point"",""coordinates"":[-114.71761226537679,54.30496528345916]}"
102,0.1981004774570465,0.2685854434967041,"{""type"":""Point"",""coordinates"":[-116.26876822315688,52.28967340441525]}"
103,0.413262277841568,0.46784448623657227,"{""type"":""Point"",""coordinates"":[-114.92056173018567,54.990982307220435]}"
104,0.2703157365322113,0.32394886016845703,"{""type"":""Point"",""coordinates"":[-116.57010037691819,54.794664778248425]}"
105,0.3100244104862213,0.34177613258361816,"{""type"":""Point"",""coordinates"":[-114.24397184946883,54.951884989920586]}"
106,0.32846561074256897,0.3796425461769104,"{""type"":""Point"",""coordinates"":[-116.48472085918921,53.58498284821256]}"
107,0.30949339270591736,0.40835317969322205,"{""type"":""Point"",""coordinates"":[-117.48818722751815,53.179906546234136]}"
108,0.18692880868911743,0.2717759609222412,"{""type"":""Point"",""coordinates"":[-115.96725306538214,52.28971303326854]}"
109,0.3772505521774292,0.4297923147678375,"{""type"":""Point"",""coordinates"":[-113.27782879064912,54.748374320517065]}"
110,0.3181242048740387,0.40844354033470154,"{""type"":""Point"",""coordinates"":[-116.7482304477005,53.347199899814115]}"
111,0.18287073075771332,0.4088789224624634,"{""type"":""Point"",""coordinates"":[-114.68074405313321,53.302766903420064]}"
112,0.2742037773132324,0.32236194610595703,"{""type"":""Point"",""coordinates"":[-115.87770469324693,52.360759851319074]}"
113,0.3533990681171417,0.5020157694816589,"{""type"":""Point"",""coordinates"":[-113.12550825595784,52.92979399876551]}"
114,0.0639214962720871,-0.10469897091388702,"{""type"":""Point"",""coordinates"":[-113.65216908835548,53.43275026668445]}"
115,0.5752248167991638,0.5282817482948303,"{""type"":""Point"",""coordinates"":[-114.35819378440443,52.15809456386592]}"
116,0.4392051696777344,0.5706824064254761,"{""type"":""Point"",""coordinates"":[-115.48943331857411,54.04208529834789]}"
117,0.16571612656116486,0.2942477762699127,"{""type"":""Point"",""coordinates"":[-115.43438713322652,54.96631549547129]}"
118,0.3333689570426941,0.46174079179763794,"{""type"":""Point"",""coordinates"":[-114.7348562371792,53.60754214513529]}"
119,0.24934880435466766,0.39214301109313965,"{""type"":""Point"",""coordinates"":[-117.09321869274794,53.60771207563006]}"
120,0.41562238335609436,0.4745986759662628,"{""type"":""Point"",""coordinates"":[-114.61342942762873,54.25416298954834]}"
121,0.20743674039840698,0.3158421814441681,"{""type"":""Point"",""coordinates"":[-113.17849437500692,54.36541575182987]}"
122,0.2989625334739685,0.5341523289680481,"{""type"":""Point"",""coordinates"":[-114.25630724327272,52.74275068602104]}"
123,0.2588181495666504,0.38720929622650146,"{""type"":""Point"",""coordinates"":[-114.20230060423638,53.82918291464308]}"
124,0.2995084822177887,0.33808326721191406,"{""type"":""Point"",""coordinates"":[-113.98777680293432,54.402460651974735]}"
125,0.4191022515296936,0.5095838904380798,"{""type"":""Point"",""coordinates"":[-117.0380856601469,54.32414085122799]}"
126,0.42336875200271606,0.454428493976593,"{""type"":""Point"",""coordinates"":[-116.8558363712071,53.15370449951688]}"
127,0.4647253155708313,0.436471164226532,"{""type"":""Point"",""coordinates"":[-113.64092851420389,53.75612324876934]}"
128,0.3460213243961334,0.3986651301383972,"{""type"":""Point"",""coordinates"":[-115.14562663115379,52.635967747608454]}"
129,0.2688136696815491,0.3279648423194885,"{""type"":""Point"",""coordinates"":[-116.01455017060331,54.358662930174944]}"
130,0.33134031295776367,0.3827771246433258,"{""type"":""Point"",""coordinates"":[-113.05933541794926,53.65802470936609]}"
131,0.2751269042491913,0.32862377166748047,"{""type"":""Point"",""coordinates"":[-117.10660084742781,52.61176850486054]}"
132,0.39228394627571106,0.48261529207229614,"{""type"":""Point"",""coordinates"":[-116.88171538619521,54.76691254993636]}"
133,0.29852575063705444,0.47058194875717163,"{""type"":""Point"",""coordinates"":[-115.07189819356239,53.70869456715142]}"
134,0.24209976196289062,0.31398269534111023,"{""type"":""Point"",""coordinates"":[-115.72776075685753,53.03986011497806]}"
135,0.21831341087818146,0.3910636603832245,"{""type"":""Point"",""coordinates"":[-115.76094919906205,53.86462949212576]}"
136,0.35313740372657776,0.4956612288951874,"{""type"":""Point"",""coordinates"":[-115.01141453221062,52.090202556730944]}"
137,0.20420199632644653,0.28370654582977295,"{""type"":""Point"",""coordinates"":[-116.07340189695188,52.204911828103484]}"
138,0.38774585723876953,0.4488324820995331,"{""type"":""Point"",""coordinates"":[-113.06630741795605,54.523979983989726]}"
139,0.38822147250175476,0.5158193111419678,"{""type"":""Point"",""coordinates"":[-114.10934120442272,53.84696887479786]}"
140,0.20904946327209473,0.3495112955570221,"{""type"":""Point"",""coordinates"":[-113.72871217773297,52.22849391357713]}"
141,0.4379928410053253,0.4759097397327423,"{""type"":""Point"",""coordinates"":[-113.73636623638377,54.6123245343518]}"
142,0.7324414849281311,-0.08655036240816116,"{""type"":""Point"",""coordinates"":[-117.42151076913872,52.1298337371121]}"
143,0.2926415801048279,0.43538445234298706,"{""type"":""Point"",""coordinates"":[-115.93732423403907,53.736269681520376]}"
144,0.25862494111061096,0.29244038462638855,"{""type"":""Point"",""coordinates"":[-114.08505271363246,52.53383810492995]}"
145,0.32836195826530457,0.42153072357177734,"{""type"":""Point"",""coordinates"":[-116.40439789647668,53.18868158707884]}"
146,0.2706744074821472,0.41322025656700134,"{""type"":""Point"",""coordinates"":[-115.4395081165953,54.93570048892716]}"
147,-0.07871640473604202,0.1273387372493744,"{""type"":""Point"",""coordinates"":[-115.13855456405966,53.528254063901635]}"
148,0.23512029647827148,0.4100114703178406,"{""type"":""Point"",""coordinates"":[-114.0444695807341,53.88225261266328]}"
149,0.2683041989803314,0.3368784785270691,"{""type"":""Point"",""coordinates"":[-117.44313773737287,53.751054319235585]}"
150,0.23420511186122894,0.3166792690753937,"{""type"":""Point"",""coordinates"":[-116.70680510150665,53.27103653826044]}"
151,0.3143647313117981,0.426128625869751,"{""type"":""Point"",""coordinates"":[-113.44518911913784,54.336595974675134]}"
152,0.37837132811546326,0.4524576663970947,"{""type"":""Point"",""coordinates"":[-114.84647766605987,52.54926103714849]}"
153,0.1368948221206665,0.31240713596343994,"{""type"":""Point"",""coordinates"":[-115.59288579947541,53.1844599917394]}"
154,0.1990898698568344,0.019026121124625206,"{""type"":""Point"",""coordinates"":[-114.06181391869849,53.96746547044543]}"
155,-0.03294382616877556,0.23185770213603973,"{""type"":""Point"",""coordinates"":[-115.70018725086274,52.89209405159268]}"
156,0.3828219175338745,0.4805152714252472,"{""type"":""Point"",""coordinates"":[-116.70878451225377,54.97888371737414]}"
157,0.3744663894176483,0.4284946024417877,"{""type"":""Point"",""coordinates"":[-113.46864047072782,54.35776880686793]}"
158,0.30323371291160583,0.3646593689918518,"{""type"":""Point"",""coordinates"":[-116.17837436031871,54.29107504522188]}"
159,0.08018120378255844,0.15991711616516113,"{""type"":""Point"",""coordinates"":[-113.26017175316204,53.15904933127386]}"
160,0.37353813648223877,0.4783216714859009,"{""type"":""Point"",""coordinates"":[-113.19542329910216,53.27868372260256]}"
161,0.4847446382045746,0.5774742960929871,"{""type"":""Point"",""coordinates"":[-115.17390807398891,54.42226842012932]}"
162,0.23703812062740326,0.4060993492603302,"{""type"":""Point"",""coordinates"":[-116.73347638077531,54.94021300902138]}"
163,0.3789287209510803,0.42506349086761475,"{""type"":""Point"",""coordinates"":[-117.21757732602278,53.13679694451909]}"
164,0.4096570909023285,0.48703667521476746,"{""type"":""Point"",""coordinates"":[-117.2481164786764,54.693876358522786]}"
165,0.2677130103111267,0.38395822048187256,"{""type"":""Point"",""coordinates"":[-116.08688313077349,52.77228778632462]}"
166,0.2892725169658661,0.34749361872673035,"{""type"":""Point"",""coordinates"":[-116.61764506170087,53.78514633266446]}"
167,0.31928473711013794,0.3663511872291565,"{""type"":""Point"",""coordinates"":[-117.10350944733756,54.31887876545929]}"
168,0.28767576813697815,0.4189189076423645,"{""type"":""Point"",""coordinates"":[-115.08403434856405,53.21285713809512]}"
169,0.33404895663261414,0.4009018540382385,"{""type"":""Point"",""coordinates"":[-114.54403518228774,54.4938000022391]}"
170,0.261447548866272,0.36873289942741394,"{""type"":""Point"",""coordinates"":[-115.91939731511664,52.17885830416315]}"
171,0.4114944636821747,0.5506385564804077,"{""type"":""Point"",""coordinates"":[-114.80115643565345,52.47688115767709]}"
172,0.40507543087005615,0.43799126148223877,"{""type"":""Point"",""coordinates"":[-115.28013679674945,54.7639032205036]}"
173,0.30787378549575806,0.4486783444881439,"{""type"":""Point"",""coordinates"":[-113.0657511412618,54.299494588758385]}"
174,0.3422437608242035,0.3924865424633026,"{""type"":""Point"",""coordinates"":[-117.1035707982168,53.46975715692352]}"
175,-0.08983360230922699,0.04237265884876251,"{""type"":""Point"",""coordinates"":[-116.48235573132922,52.31437796555511]}"
176,0.26570820808410645,0.3502196967601776,"{""type"":""Point"",""coordinates"":[-115.8684833890968,52.79607411574191]}"
177,0.34647417068481445,0.4554535150527954,"{""type"":""Point"",""coordinates"":[-113.60024604673919,53.9631290241386]}"
179,0.23527859151363373,0.32702916860580444,"{""type"":""Point"",""coordinates"":[-116.12952584048965,52.79649054418928]}"
180,0.2808581292629242,0.4577105641365051,"{""type"":""Point"",""coordinates"":[-113.27962337525148,53.46203081427322]}"
181,0.16660618782043457,0.32515963912010193,"{""type"":""Point"",""coordinates"":[-113.68742601652292,53.50393586754565]}"
182,0.2769453823566437,0.3588390648365021,"{""type"":""Point"",""coordinates"":[-117.19998589061598,53.83694693864045]}"
183,0.2494003176689148,0.3653621971607208,"{""type"":""Point"",""coordinates"":[-116.10357033485685,54.92424945745593]}"
184,0.26422250270843506,0.3548872172832489,"{""type"":""Point"",""coordinates"":[-115.73248869593014,53.08113187544892]}"
185,0.3949867784976959,0.508959949016571,"{""type"":""Point"",""coordinates"":[-116.25699712695688,54.928136027300525]}"
186,0.1882551610469818,0.32606321573257446,"{""type"":""Point"",""coordinates"":[-113.9366321876217,53.6269786027062]}"
187,0.5452196598052979,0.5671066045761108,"{""type"":""Point"",""coordinates"":[-113.59221523717834,52.13254985910487]}"
188,0.2846852242946625,0.380980521440506,"{""type"":""Point"",""coordinates"":[-117.19454204435314,53.54684180920754]}"
189,0.3165898621082306,0.38486579060554504,"{""type"":""Point"",""coordinates"":[-116.31157756580403,54.86747231294995]}"
190,0.233749657869339,-0.02257329784333706,"{""type"":""Point"",""coordinates"":[-117.29709010102569,52.35655024381177]}"
191,0.11702682822942734,0.3051395118236542,"{""type"":""Point"",""coordinates"":[-116.83863314408933,54.343194483016525]}"
192,0.4205336570739746,0.40990057587623596,"{""type"":""Point"",""coordinates"":[-113.8839185777164,52.18771010589766]}"
193,0.29370802640914917,0.2786670923233032,"{""type"":""Point"",""coordinates"":[-115.01056238166076,54.87499478808168]}"
194,0.44221746921539307,0.5179167985916138,"{""type"":""Point"",""coordinates"":[-114.69847370261,53.61576100350037]}"
195,0.14824718236923218,0.36789947748184204,"{""type"":""Point"",""coordinates"":[-114.97845784244335,54.33631503278209]}"
196,0.3839505612850189,0.44710105657577515,"{""type"":""Point"",""coordinates"":[-116.61957521261,54.82823988773392]}"
197,0.2478756159543991,0.3636578917503357,"{""type"":""Point"",""coordinates"":[-116.48662842713351,52.90107773955407]}"
198,0.3263549506664276,0.4454019069671631,"{""type"":""Point"",""coordinates"":[-115.36794224089603,53.20273103404992]}"
199,0.21761693060398102,0.41582176089286804,"{""type"":""Point"",""coordinates"":[-114.9375869187768,54.02607049709327]}"
200,0.4234924912452698,0.4757669270038605,"{""type"":""Point"",""coordinates"":[-113.94570812974499,54.560523568165294]}"
201,0.06441117823123932,0.234147310256958,"{""type"":""Point"",""coordinates"":[-114.06540989505653,54.471242790017506]}"
202,0.2906765341758728,0.3484214246273041,"{""type"":""Point"",""coordinates"":[-113.51157440283754,54.71876120593295]}"
203,0.20715510845184326,0.3823888599872589,"{""type"":""Point"",""coordinates"":[-116.5495956289572,54.387502517817076]}"
204,0.31114518642425537,0.3676179051399231,"{""type"":""Point"",""coordinates"":[-115.43978559102821,53.235518985769765]}"
205,0.39606353640556335,0.5077829360961914,"{""type"":""Point"",""coordinates"":[-114.56431908293028,53.259485084864544]}"
206,0.2521643042564392,0.38628682494163513,"{""type"":""Point"",""coordinates"":[-116.83683642807932,53.30224117952165]}"
207,0.17485548555850983,0.3187251091003418,"{""type"":""Point"",""coordinates"":[-116.49999638976976,52.565303591273526]}"
208,0.3728865087032318,0.40931636095046997,"{""type"":""Point"",""coordinates"":[-117.42602802653843,52.04636444867968]}"
209,0.2797670066356659,0.3452044129371643,"{""type"":""Point"",""coordinates"":[-115.65293457989978,54.71554643551225]}"
210,0.22522659599781036,0.3695881962776184,"{""type"":""Point"",""coordinates"":[-115.79591790538619,52.71057507151408]}"
211,0.17531916499137878,0.2736477553844452,"{""type"":""Point"",""coordinates"":[-116.7953875039497,52.84224461050356]}"
212,0.3393692076206207,0.40779179334640503,"{""type"":""Point"",""coordinates"":[-115.42810093042745,53.203354144104814]}"
213,-0.006816868670284748,0.19724483788013458,"{""type"":""Point"",""coordinates"":[-114.64286606750868,52.3465691432355]}"
214,0.36345335841178894,0.4194190204143524,"{""type"":""Point"",""coordinates"":[-115.94132791079711,54.11656030805541]}"
215,0.4598541259765625,0.5275465250015259,"{""type"":""Point"",""coordinates"":[-116.44437218309987,53.623389644539095]}"
216,0.41768068075180054,0.48418593406677246,"{""type"":""Point"",""coordinates"":[-115.54121353295504,54.057287443512394]}"
217,0.3749575912952423,0.466747522354126,"{""type"":""Point"",""coordinates"":[-113.7412014516029,53.57978136917468]}"
218,0.3489806354045868,0.4524017572402954,"{""type"":""Point"",""coordinates"":[-114.59628678642459,52.98235819738162]}"
219,0.35858437418937683,0.5278012752532959,"{""type"":""Point"",""coordinates"":[-116.01100895168926,53.89752328267507]}"
220,0.11288882791996002,0.3459886610507965,"{""type"":""Point"",""coordinates"":[-115.95238839022285,52.8268748804503]}"
221,0.2306452840566635,0.2955235540866852,"{""type"":""Point"",""coordinates"":[-116.7519393242305,52.61591558295637]}"
222,0.4264827370643616,0.5137376189231873,"{""type"":""Point"",""coordinates"":[-113.47896132260365,54.21127545980584]}"
223,-0.10759645700454712,0.06107050180435181,"{""type"":""Point"",""coordinates"":[-117.38070672711227,52.92078331987368]}"
224,0.25369343161582947,0.2851615250110626,"{""type"":""Point"",""coordinates"":[-115.89514055793965,54.79493521994227]}"
225,0.3088203966617584,0.3532736599445343,"{""type"":""Point"",""coordinates"":[-116.73420206214497,53.26775658207617]}"
226,0.35395824909210205,0.45954427123069763,"{""type"":""Point"",""coordinates"":[-114.33815854345171,52.96039068973443]}"
227,-0.049658481031656265,0.25360429286956787,"{""type"":""Point"",""coordinates"":[-114.33024156536288,52.222235016810544]}"
228,0.3554665148258209,0.3822804093360901,"{""type"":""Point"",""coordinates"":[-114.94213902963565,53.74667203726974]}"
229,-0.0191431175917387,0.2429724484682083,"{""type"":""Point"",""coordinates"":[-116.28690726971374,52.8386287056629]}"
230,0.11575356870889664,0.31894582509994507,"{""type"":""Point"",""coordinates"":[-117.28441575740428,53.16872253307723]}"
231,0.42545339465141296,0.48423343896865845,"{""type"":""Point"",""coordinates"":[-115.91399082737911,54.04371535123432]}"
232,0.24370457231998444,0.31960317492485046,"{""type"":""Point"",""coordinates"":[-116.74897674977507,53.69240411042117]}"
233,0.35507258772850037,0.4272509813308716,"{""type"":""Point"",""coordinates"":[-113.41650936984917,54.07710470816663]}"
234,0.3555788993835449,0.4107816517353058,"{""type"":""Point"",""coordinates"":[-115.98734253416153,54.58832406239141]}"
235,0.3512379825115204,0.44689127802848816,"{""type"":""Point"",""coordinates"":[-114.11288998665141,53.535042036070074]}"
236,0.36040329933166504,0.4727473556995392,"{""type"":""Point"",""coordinates"":[-114.90698799834242,53.85068248159182]}"
237,0.143838569521904,0.34723255038261414,"{""type"":""Point"",""coordinates"":[-113.50581545724519,52.01260944376468]}"
238,0.12857894599437714,0.33072036504745483,"{""type"":""Point"",""coordinates"":[-113.14591500271752,52.37478727942161]}"
