latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
54.8983,-115.49,372.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,297.3,160.2,D,0
54.8963,-115.5088,447.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,319.3,896.3,D,0
54.8943,-115.5276,344.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,86,61.03,300,57.1,D,0
54.8882,-115.5841,337.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,77,61.03,297,42.7,D,0
54.8862,-115.6026,340.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,92,61.03,294.7,54.3,D,0
54.8181,-116.2155,305.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,23,61.03,285.7,7.2,D,0
54.8984,-115.4951,391.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,301,271.8,D,0
54.8964,-115.5139,413.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,317.6,450.8,D,0
54.8885,-115.5893,339.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,81,61.03,296.3,44.8,D,0
54.908,-115.499,353.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,97,61.03,298.2,87.3,D,0
54.9061,-115.5177,351.1,1.2,1.1,2023-05-17,2102,Aqua,MODIS,93,61.03,300.8,76.2,D,0
54.8982,-115.5926,341.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,87,61.03,297.7,47.8,D,0
54.8298,-116.2246,316.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,66,61.03,286.8,17.1,D,0
54.8278,-116.2424,346.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,82,61.03,288.2,68.2,D,0
54.9158,-115.5208,327.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,33,61.03,296.3,25.2,D,0
54.9079,-115.5955,331.5,1.2,1.1,2023-05-17,2102,Aqua,MODIS,70,61.03,300.1,27,D,0
54.8471,-116.1568,395.5,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,296.4,277,D,0
54.8452,-116.1745,337.3,1.2,1.1,2023-05-17,2102,Aqua,MODIS,81,61.03,292.1,43.3,D,0
54.8393,-116.2277,358.5,1.2,1.1,2023-05-17,2102,Aqua,MODIS,99,61.03,291.8,95,D,0
54.8373,-116.2456,387,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,300.5,221.1,D,0
54.9612,-115.1804,342.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,93,61.03,291.3,62.3,D,0
54.9255,-115.5233,325,1.2,1.1,2023-05-17,2102,Aqua,MODIS,38,61.03,295.5,22.2,D,0
54.9236,-115.5418,332.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,76,61.03,294.3,31.2,D,0
54.8606,-116.1246,321.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,68,61.03,292.7,20.7,D,0
54.8586,-116.1423,326.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,56,61.03,292.8,24.7,D,0
54.8566,-116.16,397.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,298.8,291.1,D,0
54.8527,-116.1954,338.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,62,61.03,293.8,41.4,D,0
54.8507,-116.2131,375.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,296.3,156.2,D,0
54.971,-115.1833,344.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,87,61.03,295.9,65.4,D,0
54.9333,-115.5447,331.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,42,61.03,294.5,29.4,D,0
54.9273,-115.6017,326.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,73,61.03,303.9,18.3,D,0
54.9056,-115.8036,347.1,1.2,1.1,2023-05-17,2102,Aqua,MODIS,95,61.03,296.2,70.2,D,0
54.9036,-115.8223,308.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,52,61.03,292.7,8.7,D,0
54.8622,-116.1985,357,1.2,1.1,2023-05-17,2102,Aqua,MODIS,98,61.03,297,84.7,D,0
54.8602,-116.2164,384.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,301.3,201.1,D,0
54.8562,-116.2522,323.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,39,61.03,295.8,20.9,D,0
54.9789,-115.2052,350.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,96,61.03,294.7,79.7,D,0
54.943,-115.5478,348.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,93,61.03,296.4,68.7,D,0
54.9888,-115.2082,397,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,306.1,314.4,D,0
54.9527,-115.5508,344.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,89,61.03,296.1,57.9,D,0
54.9507,-115.57,337.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,85,61.03,299.6,41,D,0
54.9368,-115.6997,325.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,76,61.03,297.2,22.2,D,0
54.8771,-116.2409,346,1.2,1.1,2023-05-17,2102,Aqua,MODIS,89,61.03,296.9,55.4,D,0
54.9987,-115.211,335.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,72,61.03,297.9,36.6,D,0
54.9625,-115.5535,328.3,1.2,1.1,2023-05-17,2102,Aqua,MODIS,63,61.03,294.7,27.9,D,0
54.9604,-115.5727,341.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,92,61.03,298.3,52.1,D,0
54.9505,-115.6652,330.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,86,61.03,301.1,28,D,0
54.9484,-115.6842,325.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,81,61.03,299.8,20.8,D,0
54.9284,-115.8681,325,1.2,1.1,2023-05-17,2102,Aqua,MODIS,71,61.03,289.4,26,D,0
54.9225,-115.9217,326.5,1.2,1.1,2023-05-17,2102,Aqua,MODIS,82,61.03,290.6,28.9,D,0
54.9601,-115.6685,318.8,1.2,1.1,2023-05-17,2102,Aqua,MODIS,76,61.03,301.5,12.8,D,0
54.938,-115.8708,374.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,296.1,162.9,D,0
54.936,-115.8887,363.1,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,298.7,116,D,0
54.9321,-115.9248,348.3,1.2,1.1,2023-05-17,2102,Aqua,MODIS,95,61.03,291.6,72.7,D,0
54.9417,-115.9277,367.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,296.1,134.5,D,0
54.9277,-116.0535,324.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,81,61.03,287.7,25.4,D,0
54.9256,-116.0715,316.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,65,61.03,290.8,15.1,D,0
54.8994,-116.3035,326.5,1.1,1.1,2023-05-17,2102,Aqua,MODIS,45,61.03,293.6,23,D,0
54.9499,-115.8815,318.3,1.2,1.1,2023-05-17,2102,Aqua,MODIS,28,61.03,293.7,16,D,0
54.948,-115.8995,326.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,75,61.03,297,26.9,D,0
54.9461,-115.9175,344.3,1.2,1.1,2023-05-17,2102,Aqua,MODIS,93,61.03,296,60,D,0
54.9441,-115.9359,342.2,1.2,1.1,2023-05-17,2102,Aqua,MODIS,92,61.03,295.6,56.9,D,0
54.9304,-116.0616,327.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,75,61.03,290.1,28.9,D,0
54.9029,-116.3118,319.8,1.1,1.1,2023-05-17,2102,Aqua,MODIS,64,61.03,293.4,17.2,D,0
54.9536,-115.9391,330.4,1.2,1.1,2023-05-17,2102,Aqua,MODIS,86,61.03,293.5,34.4,D,0
54.9478,-115.9927,321.6,1.2,1.1,2023-05-17,2102,Aqua,MODIS,78,61.03,288.1,21.8,D,0
54.9459,-116.0106,411,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,298,408.7,D,0
54.9967,-115.63,328.9,1.2,1.1,2023-05-17,2102,Aqua,MODIS,74,61.03,293.6,29.8,D,0
54.9554,-116.0138,500,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,333.7,2024.8,D,0
54.9535,-116.0316,409.5,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,301.5,387.2,D,0
54.9669,-115.9989,346.5,1.2,1.1,2023-05-17,2102,Aqua,MODIS,67,61.03,296,60.2,D,0
54.965,-116.0169,398.7,1.2,1.1,2023-05-17,2102,Aqua,MODIS,100,61.03,304.6,299,D,0
53.7492,-115.8043,348.1,4.7,2,2023-05-18,0350,Terra,MODIS,100,61.03,286.3,582.3,N,0
53.7285,-115.8667,355.8,4.8,2,2023-05-18,0350,Terra,MODIS,100,61.03,286.2,751.1,N,0
53.7491,-115.8079,348.2,4.7,2,2023-05-18,0350,Terra,MODIS,100,61.03,287,584.5,N,0
53.7283,-115.87,344,4.8,2,2023-05-18,0350,Terra,MODIS,100,61.03,285.4,509.7,N,0
54.9506,-115.1882,314.2,4,1.9,2023-05-18,0350,Terra,MODIS,87,61.03,282.1,114.2,N,0
54.9549,-115.2005,324.2,4,1.9,2023-05-18,0350,Terra,MODIS,100,61.03,283.7,186.1,N,0
54.9373,-115.2562,302.6,4,1.9,2023-05-18,0350,Terra,MODIS,26,61.03,280.2,57.1,N,0
54.9691,-115.2156,338.7,4,1.9,2023-05-18,0350,Terra,MODIS,100,61.03,285.2,330.2,N,0
54.9516,-115.2711,304.5,4,1.9,2023-05-18,0350,Terra,MODIS,44,61.03,280.4,64.5,N,0
54.9833,-115.2306,313.2,4,1.9,2023-05-18,0350,Terra,MODIS,85,61.03,278.3,106.5,N,0
54.9422,-115.5426,302.6,4.1,1.9,2023-05-18,0350,Terra,MODIS,7,61.03,278.7,57.6,N,0
54.9743,-115.2248,330,4,1.9,2023-05-18,0350,Terra,MODIS,100,61.03,282.3,231.2,N,0
54.9467,-115.5498,309,4.1,1.9,2023-05-18,0350,Terra,MODIS,76,61.03,279,93.5,N,0
54.9609,-115.5655,304.7,4.1,1.9,2023-05-18,0350,Terra,MODIS,61,61.03,278.8,72.3,N,0
54.9293,-115.9072,304.9,4.3,1.9,2023-05-18,0350,Terra,MODIS,60,61.03,280.5,76.8,N,0
54.9317,-115.9174,306.5,4.3,1.9,2023-05-18,0350,Terra,MODIS,68,61.03,281.2,87.8,N,0
54.9461,-115.9334,312.5,4.3,1.9,2023-05-18,0350,Terra,MODIS,57,61.03,282.7,111.5,N,0
54.956,-116.0241,307.4,4.3,1.9,2023-05-18,0351,Terra,MODIS,71,61.03,284.3,86.6,N,0
54.9492,-115.9409,314,4.3,1.9,2023-05-18,0351,Terra,MODIS,52,61.03,283,119.9,N,0
54.9588,-116.0316,303.1,4.3,1.9,2023-05-18,0351,Terra,MODIS,39,61.03,284.2,64.8,N,0
52.1536,-115.3256,317.5,1.3,1.1,2023-05-18,0527,Terra,MODIS,95,61.03,276.6,30,N,0
52.7848,-116.2371,323.7,1.2,1.1,2023-05-18,0527,Terra,MODIS,82,61.03,279.5,32.8,N,0
52.7829,-116.2553,324.3,1.2,1.1,2023-05-18,0527,Terra,MODIS,86,61.03,280.7,33.5,N,0
52.7871,-116.2248,305.3,1.2,1.1,2023-05-18,0527,Terra,MODIS,33,61.03,277.8,13.2,N,0
52.7853,-116.2431,328.2,1.2,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,280.2,40.1,N,0
52.7834,-116.2613,324,1.2,1.1,2023-05-18,0527,Terra,MODIS,72,61.03,280.5,32.7,N,0
52.795,-116.2458,306.5,1.2,1.1,2023-05-18,0527,Terra,MODIS,27,61.03,279.3,13.8,N,0
52.7932,-116.2639,346.7,1.2,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,280.7,79.6,N,0
52.7914,-116.282,319.9,1.2,1.1,2023-05-18,0527,Terra,MODIS,99,61.03,277.1,28.3,N,0
52.8913,-115.99,300.1,1.3,1.1,2023-05-18,0527,Terra,MODIS,18,61.03,277.4,10.8,N,0
52.9765,-116.153,335.5,1.3,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,278.7,55.7,N,0
52.9783,-116.1402,306.4,1.3,1.1,2023-05-18,0527,Terra,MODIS,68,61.03,277.6,15.1,N,0
52.9765,-116.1587,321.7,1.3,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,278.5,32.3,N,0
53.1007,-115.8272,300.1,1.3,1.1,2023-05-18,0527,Terra,MODIS,3,61.03,279,9.3,N,0
53.0988,-115.8462,302.7,1.3,1.1,2023-05-18,0527,Terra,MODIS,19,61.03,280.3,11.2,N,0
53.0994,-115.8335,307.8,1.3,1.1,2023-05-18,0527,Terra,MODIS,72,61.03,280.6,16.5,N,0
53.1182,-115.9557,302.8,1.3,1.1,2023-05-18,0527,Terra,MODIS,22,61.03,281.5,10.6,N,0
53.1164,-115.9746,315.6,1.3,1.1,2023-05-18,0527,Terra,MODIS,91,61.03,284.6,24.1,N,0
53.1282,-115.9584,322.1,1.3,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,285.5,31,N,0
53.1263,-115.9773,369.4,1.3,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,290.6,166.7,N,0
53.1245,-115.9962,345.6,1.3,1.1,2023-05-18,0527,Terra,MODIS,100,61.03,283.8,80.1,N,0
53.1381,-115.9613,313,1.3,1.1,2023-05-18,0527,Terra,MODIS,85,61.03,281.4,20.2,N,0
53.1011,-116.3318,302.7,1.2,1.1,2023-05-18,0527,Terra,MODIS,38,61.03,280.3,11.4,N,0
53.1109,-116.3345,307.7,1.2,1.1,2023-05-18,0527,Terra,MODIS,72,61.03,278.1,15.7,N,0
53.1505,-116.0418,302.8,1.3,1.1,2023-05-18,0527,Terra,MODIS,25,61.03,280.3,10.7,N,0
53.1622,-116.0257,316.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,58,61.03,281.9,23.5,N,0
53.1603,-116.0446,381.9,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,294.1,231.5,N,0
53.1585,-116.0634,414.5,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,296.6,501.6,N,0
53.1566,-116.082,300.8,1.3,1.1,2023-05-18,0528,Terra,MODIS,6,61.03,280.3,8.8,N,0
53.1267,-116.3765,313.6,1.2,1.1,2023-05-18,0528,Terra,MODIS,87,61.03,280,21.2,N,0
53.1703,-116.0471,340.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,285.7,63.5,N,0
53.1684,-116.0659,325.8,1.3,1.1,2023-05-18,0528,Terra,MODIS,87,61.03,283.6,35.1,N,0
53.1714,-116.0336,324.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,97,61.03,284.7,34.9,N,0
53.1696,-116.0525,343.4,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,286.1,70.3,N,0
53.1678,-116.0713,334.2,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,283.7,50.4,N,0
53.2117,-116.1407,304,1.3,1.1,2023-05-18,0528,Terra,MODIS,31,61.03,280.8,11.9,N,0
53.2234,-116.1246,300.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,4,61.03,281.5,9.6,N,0
53.2215,-116.1434,307.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,59,61.03,282.3,15.3,N,0
53.2239,-116.2204,301.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,23,61.03,279.3,10,N,0
53.2356,-116.2046,312.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,43,61.03,278.9,18.8,N,0
53.2338,-116.2231,349.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,285.5,89.4,N,0
53.2319,-116.2414,341.8,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,285.2,67.9,N,0
53.2455,-116.2071,308.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,17,61.03,279.1,14.4,N,0
53.2436,-116.2257,319.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,81,61.03,283.6,26.8,N,0
53.2417,-116.2443,350.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,284.5,90.4,N,0
53.2454,-116.2137,317.5,1.3,1.1,2023-05-18,0528,Terra,MODIS,21,61.03,281,23,N,0
53.2436,-116.2323,331.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,83,61.03,284.4,44,N,0
53.2418,-116.251,328.2,1.3,1.1,2023-05-18,0528,Terra,MODIS,70,61.03,283.4,38.8,N,0
53.2651,-116.2193,305.1,1.3,1.1,2023-05-18,0528,Terra,MODIS,32,61.03,281.3,12.2,N,0
53.2848,-116.2245,324.4,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,281.3,35.8,N,0
53.2829,-116.2431,312.9,1.3,1.1,2023-05-18,0528,Terra,MODIS,86,61.03,279.2,20.7,N,0
53.7427,-115.8045,309.8,1.3,1.1,2023-05-18,0528,Terra,MODIS,78,61.03,282.3,19.6,N,0
53.7408,-115.8242,349.2,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,294.3,95.4,N,0
53.7389,-115.8438,368.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,296,171,N,0
53.737,-115.8633,331.1,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,284.8,49.8,N,0
53.7386,-115.8291,339.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,92,61.03,292.2,65.8,N,0
53.7368,-115.8488,347.2,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,290.4,88,N,0
53.735,-115.8683,300.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,32,61.03,281.9,10.3,N,0
53.7523,-115.7924,325,1.3,1.1,2023-05-18,0528,Terra,MODIS,0,61.03,287.4,36.7,N,0
53.7505,-115.8121,323,1.3,1.1,2023-05-18,0528,Terra,MODIS,0,61.03,285.3,31.3,N,0
53.7487,-115.8318,340,1.3,1.1,2023-05-18,0528,Terra,MODIS,70,61.03,287.4,65.5,N,0
53.7468,-115.8515,342.9,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,285.9,75.7,N,0
53.7624,-115.7951,324.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,89,61.03,285.7,37.6,N,0
53.7744,-115.7781,302.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,38,61.03,279.5,12.2,N,0
53.7725,-115.7979,308.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,74,61.03,282.9,17.4,N,0
53.8053,-115.8877,301.5,1.3,1.1,2023-05-18,0528,Terra,MODIS,42,61.03,282.3,11.6,N,0
54.3758,-116.3927,301.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,17,61.03,280.7,10.4,N,0
54.3964,-116.596,300.1,1.3,1.1,2023-05-18,0528,Terra,MODIS,4,61.03,281,9.6,N,0
54.4139,-116.626,320.4,1.3,1.1,2023-05-18,0528,Terra,MODIS,86,61.03,283.1,28.1,N,0
54.456,-116.4025,305.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,65,61.03,278.6,15.2,N,0
54.4241,-116.7266,323.4,1.2,1.1,2023-05-18,0528,Terra,MODIS,94,61.03,282.5,31.6,N,0
54.4377,-116.6916,314.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,27,61.03,284.4,19.5,N,0
54.4282,-116.786,301.3,1.2,1.1,2023-05-18,0528,Terra,MODIS,18,61.03,280.8,9.4,N,0
54.474,-116.4273,323.6,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,281.4,35.3,N,0
54.4721,-116.4466,320,1.3,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,282,29.9,N,0
54.4309,-117.3628,310.9,1.2,1.1,2023-05-18,0528,Terra,MODIS,75,61.03,285.2,16.6,N,0
54.4311,-117.4556,326.1,1.2,1.1,2023-05-18,0528,Terra,MODIS,25,61.03,285.1,30.7,N,0
54.4292,-117.4735,413.2,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,297.3,435.3,N,0
54.4273,-117.4913,364.4,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,287.7,127.7,N,0
54.4368,-117.4942,318.2,1.2,1.1,2023-05-18,0528,Terra,MODIS,61,61.03,282.4,21.3,N,0
54.4463,-117.4972,316.8,1.2,1.1,2023-05-18,0528,Terra,MODIS,36,61.03,283,19.1,N,0
54.4922,-117.3445,310.2,1.2,1.1,2023-05-18,0528,Terra,MODIS,39,61.03,283.3,14.2,N,0
54.4883,-117.3808,322.1,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,283.7,26.6,N,0
54.4864,-117.399,306.8,1.2,1.1,2023-05-18,0528,Terra,MODIS,47,61.03,284.4,10.7,N,0
54.5037,-117.3294,338.2,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,290.7,55,N,0
54.5018,-117.3474,350.3,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,296.2,83.4,N,0
54.5056,-117.3356,367.3,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,296.7,143,N,0
54.5038,-117.3537,372.7,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,294,165.5,N,0
54.5171,-117.3206,302.9,1.2,1.1,2023-05-18,0528,Terra,MODIS,17,61.03,281.4,9.7,N,0
54.5152,-117.3387,328.7,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,283.8,38.2,N,0
54.5133,-117.3567,335.1,1.2,1.1,2023-05-18,0528,Terra,MODIS,100,61.03,283.9,48.3,N,0
54.5362,-117.3268,310.7,1.2,1.1,2023-05-18,0528,Terra,MODIS,81,61.03,281.6,16.2,N,0
54.5343,-117.345,308.4,1.2,1.1,2023-05-18,0528,Terra,MODIS,74,61.03,282.5,13.8,N,0
54.565,-117.3357,303.6,1.2,1.1,2023-05-18,0528,Terra,MODIS,56,61.03,282.2,10.5,N,0
54.5784,-117.3959,310.7,1.2,1.1,2023-05-18,0528,Terra,MODIS,81,61.03,282.8,15.8,N,0
54.8241,-116.268,307.9,1.3,1.1,2023-05-18,0528,Terra,MODIS,38,61.03,279.9,16.6,N,0
54.9042,-115.5022,302.4,1.4,1.2,2023-05-18,0528,Terra,MODIS,15,61.03,276.9,13.1,N,0
54.954,-115.1759,328.9,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,280.6,52.3,N,0
54.9521,-115.1977,328,1.4,1.2,2023-05-18,0528,Terra,MODIS,97,61.03,284.4,48.7,N,0
54.9502,-115.2196,327.1,1.4,1.2,2023-05-18,0528,Terra,MODIS,96,61.03,284.7,46.8,N,0
54.9627,-115.2005,331.3,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,286.3,55,N,0
54.9608,-115.2223,332,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,287.5,56.8,N,0
54.9589,-115.2443,303.1,1.4,1.2,2023-05-18,0528,Terra,MODIS,53,61.03,281.2,14.4,N,0
54.9751,-115.1811,307,1.4,1.2,2023-05-18,0528,Terra,MODIS,12,61.03,280.8,16.3,N,0
54.9732,-115.203,343.1,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,287.9,85.1,N,0
54.9713,-115.2249,363.4,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,289.6,164.5,N,0
54.9694,-115.2469,324,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,282.2,41.7,N,0
54.8781,-116.2424,310.4,1.3,1.1,2023-05-18,0528,Terra,MODIS,78,61.03,280,19.4,N,0
54.9838,-115.2056,325.9,1.4,1.2,2023-05-18,0528,Terra,MODIS,32,61.03,283.4,40.1,N,0
54.9523,-115.5584,314.9,1.4,1.2,2023-05-18,0528,Terra,MODIS,49,61.03,279.6,26.3,N,0
54.9775,-115.2107,335.2,1.4,1.2,2023-05-18,0528,Terra,MODIS,62,61.03,286.6,60.9,N,0
54.9757,-115.2327,330,1.4,1.2,2023-05-18,0528,Terra,MODIS,32,61.03,285,48.3,N,0
54.9494,-115.5417,318.7,1.4,1.2,2023-05-18,0528,Terra,MODIS,18,61.03,279.5,30.4,N,0
54.988,-115.2133,333.3,1.4,1.2,2023-05-18,0528,Terra,MODIS,100,61.03,284.7,58.6,N,0
54.9862,-115.2354,338.1,1.4,1.2,2023-05-18,0528,Terra,MODIS,98,61.03,284,70.9,N,0
54.9579,-115.5665,310.8,1.4,1.2,2023-05-18,0528,Terra,MODIS,30,61.03,279.6,20.8,N,0
54.928,-115.9055,308.1,1.4,1.2,2023-05-18,0528,Terra,MODIS,30,61.03,278.6,16.6,N,0
54.9261,-115.9261,314,1.4,1.2,2023-05-18,0528,Terra,MODIS,53,61.03,280.4,23.6,N,0
54.9986,-115.2157,306.2,1.4,1.2,2023-05-18,0528,Terra,MODIS,49,61.03,281.1,15.9,N,0
54.9967,-115.2379,304.1,1.4,1.2,2023-05-18,0528,Terra,MODIS,32,61.03,280.4,14,N,0
54.9683,-115.5686,308.6,1.4,1.2,2023-05-18,0528,Terra,MODIS,75,61.03,278.9,19.8,N,0
54.9363,-115.9286,313.5,1.4,1.2,2023-05-18,0528,Terra,MODIS,21,61.03,281.2,21.7,N,0
54.9466,-115.9313,319,1.4,1.2,2023-05-18,0528,Terra,MODIS,46,61.03,283.1,28.2,N,0
54.9493,-116.016,316.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,63,61.03,282.3,26,N,0
54.9613,-115.9983,323.4,1.3,1.1,2023-05-18,0528,Terra,MODIS,7,61.03,285.4,33.5,N,0
54.9779,-116.0447,317.7,1.3,1.1,2023-05-18,0528,Terra,MODIS,50,61.03,281.5,25.4,N,0
54.9759,-116.0654,310.3,1.3,1.1,2023-05-18,0528,Terra,MODIS,23,61.03,281.4,16.9,N,0
54.974,-116.086,303.8,1.3,1.1,2023-05-18,0528,Terra,MODIS,35,61.03,282.2,12.3,N,0
54.99,-116.0269,319.5,1.3,1.1,2023-05-18,0528,Terra,MODIS,49,61.03,282.8,28.5,N,0
54.9971,-116.0345,306,1.3,1.1,2023-05-18,0528,Terra,MODIS,58,61.03,281.4,15.4,N,0
54.9702,-115.2187,325.3,1.1,1.1,2023-05-18,1031,Aqua,MODIS,0,61.03,281.7,28.1,N,0
53.7424,-115.832,319.8,1.1,1.1,2023-05-18,1031,Aqua,MODIS,43,61.03,282.1,24.5,N,0
54.4246,-117.4828,317.9,1,1,2023-05-18,1031,Aqua,MODIS,96,61.03,276.1,21.4,N,0
54.4271,-117.4981,311.6,1,1,2023-05-18,1031,Aqua,MODIS,83,61.03,274.9,16.1,N,0
54.4288,-117.4575,327.9,1,1,2023-05-18,1031,Aqua,MODIS,100,61.03,277.6,30,N,0
54.4313,-117.4728,360.3,1,1,2023-05-18,1031,Aqua,MODIS,100,61.03,283.2,94.4,N,0
54.4338,-117.488,307.9,1,1,2023-05-18,1031,Aqua,MODIS,53,61.03,275.5,12.1,N,0
54.4311,-117.3573,300.9,1,1,2023-05-18,1031,Aqua,MODIS,35,61.03,278.6,8.9,N,0
54.4915,-117.3777,300.3,1,1,2023-05-18,1031,Aqua,MODIS,11,61.03,276.6,7,N,0
54.503,-117.3333,321.2,1,1,2023-05-18,1031,Aqua,MODIS,81,61.03,282.3,23,N,0
54.5118,-117.3291,318.2,1,1,2023-05-18,1031,Aqua,MODIS,96,61.03,281.6,20.7,N,0
54.5143,-117.3445,303.4,1,1,2023-05-18,1031,Aqua,MODIS,23,61.03,278.2,8.9,N,0
54.4302,-116.7324,317.3,1.1,1,2023-05-18,1031,Aqua,MODIS,95,61.03,280.1,19.4,N,0
